debug_generado,droga,marca,presentacion_original,forma,dosis,unidad,cantidad,resto
2026-06-30 06:51:48,clonazepam,QUAZEMIC,1 mg comp.x 60,COMPRIMIDOS,1,MG,60,
2026-06-30 06:51:48,clonazepam,NEURYL,1 mg comp.x 60,COMPRIMIDOS,1,MG,60,
2026-06-30 06:51:48,clonazepam,CLONAGIN 1,1 mg comp.x 60,COMPRIMIDOS,1,MG,60,
2026-06-30 06:51:48,clonazepam,RIBOCLER 2 MG,2 mg comp.birran.x 30,COMPRIMIDOS BIRRANURADOS,2,MG,30,
2026-06-30 06:51:48,clonazepam,RIBOCLER 2 MG,2 mg comp.birran.x 50,COMPRIMIDOS BIRRANURADOS,2,MG,50,
2026-06-30 06:51:48,clonazepam,CLONAZEPAM ROSPAW,2 mg comp.birranur.x 30,COMPRIMIDOS BIRRANURADOS,2,MG,30,
2026-06-30 06:51:48,clonazepam,CLONAZEPAM ROSPAW,2 mg comp.birranur.x 60,COMPRIMIDOS BIRRANURADOS,2,MG,60,
2026-06-30 06:51:48,clonazepam,RIUCLONAZ,2 mg comp.ran.x 30,COMPRIMIDOS RANURADOS,2,MG,30,
2026-06-30 06:51:48,clonazepam,RIUCLONAZ,2 mg comp.ran.x 60,COMPRIMIDOS RANURADOS,2,MG,60,
2026-06-30 06:51:48,clonazepam,CLONALEP,2 mg comp.x 10,COMPRIMIDOS,2,MG,10,
2026-06-30 06:51:48,clonazepam,LEPTIC,2 mg comp.x 10,COMPRIMIDOS,2,MG,10,
2026-06-30 06:51:48,clonazepam,NAZEPAMCLO,2 mg comp.x 30,COMPRIMIDOS,2,MG,30,
2026-06-30 06:51:48,clonazepam,CLONER,2 mg comp.x 30,COMPRIMIDOS,2,MG,30,
2026-06-30 06:51:48,clonazepam,INDUZEPAM,2 mg comp.x 30,COMPRIMIDOS,2,MG,30,
2026-06-30 06:51:48,clonazepam,LEPTIC,2 mg comp.x 30,COMPRIMIDOS,2,MG,30,
2026-06-30 06:51:48,clonazepam,SOLFIDIN,2 mg comp.x 30,COMPRIMIDOS,2,MG,30,
2026-06-30 06:51:48,clonazepam,CLONALEP,2 mg comp.x 30,COMPRIMIDOS,2,MG,30,
2026-06-30 06:51:48,clonazepam,DIOCAM,2 mg comp.x 30,COMPRIMIDOS,2,MG,30,
2026-06-30 06:51:48,clonazepam,CLONAX,2 mg comp.x 30,COMPRIMIDOS,2,MG,30,
2026-06-30 06:51:48,clonazepam,NEURYL,2 mg comp.x 30,COMPRIMIDOS,2,MG,30,
2026-06-30 06:51:48,clonazepam,QUAZEMIC,2 mg comp.x 30,COMPRIMIDOS,2,MG,30,
2026-06-30 06:51:48,clonazepam,CLONAGIN 2,2 mg comp.x 30,COMPRIMIDOS,2,MG,30,
2026-06-30 06:51:48,clonazepam,RIVOTRIL,2 mg comp.x 30,COMPRIMIDOS,2,MG,30,
2026-06-30 06:51:48,clonazepam,CLONER,2 mg comp.x 50,COMPRIMIDOS,2,MG,50,
2026-06-30 06:51:48,clonazepam,INDUZEPAM,2 mg comp.x 50,COMPRIMIDOS,2,MG,50,
2026-06-30 06:51:48,clonazepam,LEPTIC,2 mg comp.x 50,COMPRIMIDOS,2,MG,50,
2026-06-30 06:51:48,clonazepam,DIOCAM,2 mg comp.x 50,COMPRIMIDOS,2,MG,50,
2026-06-30 06:51:48,clonazepam,CLONAX,2 mg comp.x 50,COMPRIMIDOS,2,MG,50,
2026-06-30 06:51:48,clonazepam,CLONAGIN 2,2 mg comp.x 50,COMPRIMIDOS,2,MG,50,
2026-06-30 06:51:48,clonazepam,RIVOTRIL,2 mg comp.x 50,COMPRIMIDOS,2,MG,50,
2026-06-30 06:51:48,clonazepam,NEURYL,2 mg comp.x 50,COMPRIMIDOS,2,MG,50,
2026-06-30 06:51:48,clonazepam,CLONAZEPAM DUNCAN,2 mg comp.x 60,COMPRIMIDOS,2,MG,60,
2026-06-30 06:51:48,clonazepam,NAZEPAMCLO,2 mg comp.x 60,COMPRIMIDOS,2,MG,60,
2026-06-30 06:51:48,clonazepam,LEPTIC,2 mg comp.x 60,COMPRIMIDOS,2,MG,60,
2026-06-30 06:51:48,clonazepam,CLONAZEPAM DENVER FARMA,2 mg comp.x 60,COMPRIMIDOS,2,MG,60,
2026-06-30 06:51:48,clonazepam,DIOCAM,2 mg comp.x 60,COMPRIMIDOS,2,MG,60,
2026-06-30 06:51:48,clonazepam,QUAZEMIC,2 mg comp.x 60,COMPRIMIDOS,2,MG,60,
2026-06-30 06:51:48,clonazepam,NEURYL,2 mg comp.x 60,COMPRIMIDOS,2,MG,60,
2026-06-30 06:51:48,clonazepam,CLONAGIN 2,2 mg comp.x 60,COMPRIMIDOS,2,MG,60,
2026-06-30 06:51:48,clonazepam,RIVOTRIL,2 mg comp.x 60,COMPRIMIDOS,2,MG,60,
2026-06-30 06:51:48,clonazepam,EDICTUM 0.5 MG,comp.x 30,COMPRIMIDOS,,,30,
2026-06-30 06:51:48,clonazepam,EDICTUM 2 MG,comp.x 30,COMPRIMIDOS,,,30,
2026-06-30 06:51:48,clonazepam,EDICTUM 0.5 MG,comp.x 60,COMPRIMIDOS,,,60,
2026-06-30 06:51:48,clonazepam,EDICTUM 2 MG,comp.x 60,COMPRIMIDOS,,,60,
2026-06-30 06:51:48,clonazepam,NEURYL,Flash 0.5 mg comp.x 50,COMPRIMIDOS FLASH,0.5,MG,50,
2026-06-30 06:51:48,clonazepam,CLONER,gts.x 20 ml,GOTAS,,,,
2026-06-30 06:51:48,clonazepam,QUAZEMIC,gts.x 20 ml,GOTAS,,,,
2026-06-30 06:51:48,clonazepam,NEURYL,gts.x 20 ml,GOTAS,,,,
2026-06-30 06:51:48,clonazepam,CLONAGIN,gts.x 20 ml,GOTAS,,,,
2026-06-30 06:51:48,"clonidina, clortalidona",BEMPLAS,comp.x 30,COMPRIMIDOS,,,30,
2026-06-30 06:51:48,"clonidina, clortalidona",BEMPLAS,comp.x 60,COMPRIMIDOS,,,60,
2026-06-30 06:51:48,clonixinato lisina,CLONIXINATO DE LISINA LARA.X 100 X,4 ml,,4,ML,,
2026-06-30 06:51:48,"clonixinato lisina, ciclobenza",DORIXINA RELAX,comp.rec.x 20,COMPRIMIDOS RECUBIERTOS,,,20,
2026-06-30 06:51:48,"clonixinato lisina, ergotamina",MIGRA DORIXINA,comp.x 10,COMPRIMIDOS,,,10,
2026-06-30 06:51:48,"clonixinato lisina, vit.b,comp",DORIXINA B1 B6 B12,comp.x 20,COMPRIMIDOS,,,20,
2026-06-30 06:51:48,clopidogrel,NADENEL,75 mg comp.rec.x 14,COMPRIMIDOS RECUBIERTOS,75,MG,14,
2026-06-30 06:51:48,clopidogrel,CLOPILEP,75 mg comp.rec.x 15,COMPRIMIDOS RECUBIERTOS,75,MG,15,
2026-06-30 06:51:48,clopidogrel,NADENEL,75 mg comp.rec.x 28,COMPRIMIDOS RECUBIERTOS,75,MG,28,
2026-06-30 06:51:48,clopidogrel,NADENEL,75 mg comp.rec.x 30,COMPRIMIDOS RECUBIERTOS,75,MG,30,
2026-06-30 06:51:48,clopidogrel,CLOPILEP,75 mg comp.rec.x 30,COMPRIMIDOS RECUBIERTOS,75,MG,30,
2026-06-30 06:51:48,clopidogrel,MONREX,75 mg comp.rec.x 30,COMPRIMIDOS RECUBIERTOS,75,MG,30,
2026-06-30 06:51:48,clopidogrel,MICRO-CAPE,75 mg comp.rec.x 30,COMPRIMIDOS RECUBIERTOS,75,MG,30,
2026-06-30 06:51:48,clopidogrel,PLEYAR,75 mg comp.rec.x 30,COMPRIMIDOS RECUBIERTOS,75,MG,30,
2026-06-30 06:51:48,clopidogrel,CLODREL,75 mg comp.rec.x 30,COMPRIMIDOS RECUBIERTOS,75,MG,30,
2026-06-30 06:51:48,clopidogrel,NABRATIN,75 mg comp.rec.x 30,COMPRIMIDOS RECUBIERTOS,75,MG,30,
2026-06-30 06:51:48,clopidogrel,CLOPILEP,75 mg comp.rec.x 60,COMPRIMIDOS RECUBIERTOS,75,MG,60,
2026-06-30 06:51:48,clopidogrel,CLOPIDOGREL ROSPAW,75 mg comp.x 10,COMPRIMIDOS,75,MG,10,
2026-06-30 06:51:48,clopidogrel,TROKEN,75 mg comp.x 15,COMPRIMIDOS,75,MG,15,
2026-06-30 06:51:48,clopidogrel,NEFAZAN,75 mg comp.x 15,COMPRIMIDOS,75,MG,15,
2026-06-30 06:51:48,clopidogrel,CLOPIDOGREL RICHET,75 mg comp.x 30,COMPRIMIDOS,75,MG,30,
2026-06-30 06:51:48,clopidogrel,TRIUROL,75 mg comp.x 30,COMPRIMIDOS,75,MG,30,
2026-06-30 06:51:48,clopidogrel,CLOPIDOGREL ROSPAW,75 mg comp.x 30,COMPRIMIDOS,75,MG,30,
2026-06-30 06:51:48,clopidogrel,ANTIPLAQ,75 mg comp.x 30,COMPRIMIDOS,75,MG,30,
2026-06-30 06:51:48,clopidogrel,NEFAZAN,75 mg comp.x 30,COMPRIMIDOS,75,MG,30,
2026-06-30 06:51:48,clopidogrel,TROKEN,75 mg comp.x 30,COMPRIMIDOS,75,MG,30,
2026-06-30 06:51:48,clopidogrel,CLOPIDOGREL RICHET,75 mg comp.x 60,COMPRIMIDOS,75,MG,60,
2026-06-30 06:51:48,clorambucilo,LEUKERAN,2 mg grag.x 25,GRAGEAS,2,MG,25,
2026-06-30 06:51:48,"cloranfenicol, asoc.",POENBIOPTAL,colirio x 5 ml,COLIRIO,,,,
2026-06-30 06:51:48,"cloranfenicol, asoc.",QUEMICETINA HC,ung.x 5 g,UNGÜENTO,,,,
2026-06-30 06:51:48,clorazepato dipotásico,TENCILAN,10 mg comp.x 50,COMPRIMIDOS,10,MG,50,
2026-06-30 06:51:48,clorazepato dipotásico,TENCILAN,5 mg comp.x 50,COMPRIMIDOS,5,MG,50,
2026-06-30 06:51:48,"clordiazepóxido, asoc.",LIBRAXIN,comp.rec.x 30,COMPRIMIDOS RECUBIERTOS,,,30,
2026-06-30 06:51:48,clorfeniramina,ALERGITRAT,comp.x 20,COMPRIMIDOS,,,20,
2026-06-30 06:51:48,clorfeniramina,ALERGITRAT,jbe.x 120 ml,JARABE,,,,
2026-06-30 06:51:48,"clorfeniramina maleato, ibupro",ASEPTOBRON ANTIGRIPAL FOR,comp.rec.x 10,COMPRIMIDOS RECUBIERTOS,,,10,
2026-06-30 06:51:48,"clorfeniramina, asoc.",DECIDEX,caps.x 10,CÁPSULAS,,,10,
2026-06-30 06:51:48,"clorfeniramina, asoc.",DECIDEX,gts.x 30 ml,GOTAS,,,,
2026-06-30 06:51:48,"clorfeniramina, asoc.",DECIDEX,sol.x 100 ml,SOLUCIÓN,,,,
2026-06-30 06:51:48,"clorfeniramina, dextrometorfano",ASEPTOBRON,jbe.x 150 ml,JARABE,,,,
2026-06-30 06:51:48,clorhexidina,GERMILISIN,espuma x 130 ml,ESPUMA,,,,
2026-06-30 06:51:48,clorhexidina,PERVINOX INCOLORO,sol.fco.gotero x 60 ml,SOLUCIÓN,,,,fco.gotero
2026-06-30 06:51:48,clorhexidina,PERVINOX INCOLORO,sol.spray x 40 ml,SOLUCIÓN,,,,spray
2026-06-30 06:51:48,clorhexidina,PERVINOX INCOLORO,sol.spray x 60 ml,SOLUCIÓN,,,,spray
2026-06-30 06:51:48,clorhexidina,PERVINOX CLORHEXIDINA,sol.x 200 ml,SOLUCIÓN,,,,
2026-06-30 06:51:48,clorhexidina,PERVINOX CLORHEXIDINA,sol.x 500 ml,SOLUCIÓN,,,,
2026-06-30 06:51:48,clorhexidina,ASEPLUS INCOLORO,spray x 60 ml,SPRAY,,,,
2026-06-30 06:51:48,clorhexidina,POVITIOL INCOLORO,spray x 60 ml,SPRAY,,,,
2026-06-30 06:51:48,clorhexidina,POVICLER INCOLORO,spray x 60 ml,SPRAY,,,,
2026-06-30 06:51:48,"clorhexidina, asoc.",MERTHIOLATE NUEVA FORMULA,espát.incoloro x 60 ml,,,,,espát.incoloro
2026-06-30 06:51:48,"clorhexidina, asoc.",MERTHIOLATE NUEVA FORMULA,gotero incoloro x 60 ml,FRASCO GOTERO,,,,
2026-06-30 06:51:48,"clorhexidina, asoc.",MERTHIOLATE NUEVA FORMULA,spray soluc.x 60 ml,SPRAY,,,,soluc
2026-06-30 06:51:48,"clorocresol, asoc.",PERFUNGOL,pvo.x 100 g,POLVO,,,,
2026-06-30 06:51:48,"clorocresol, asoc.",PERFUNGOL,pvo.x 60 g,POLVO,,,,
2026-06-30 06:51:48,clorpromazina,CLORPROMAZINA DUNCAN,100 mg comp.rec.x 50,COMPRIMIDOS RECUBIERTOS,100,MG,50,
2026-06-30 06:51:48,clorpromazina,CLORPROMAZINA CEVALLOS,100 mg comp.x 50,COMPRIMIDOS,100,MG,50,
2026-06-30 06:51:48,clorpromazina,CLORPROMAZINA DUNCAN,25 mg comp.rec.x 30,COMPRIMIDOS RECUBIERTOS,25,MG,30,
2026-06-30 06:51:48,clorpromazina,CLORPROMAZINA CEVALLOS,25 mg comp.x 30,COMPRIMIDOS,25,MG,30,
2026-06-30 06:51:48,clorpropamida,DIABINESE,250 mg comp.x 50,COMPRIMIDOS,250,MG,50,
2026-06-30 06:51:48,clortalidona,EURETICO,25 mg comp.x 30,COMPRIMIDOS,25,MG,30,
2026-06-30 06:51:48,clortalidona,EURETICO,50 mg comp.x 30,COMPRIMIDOS,50,MG,30,
2026-06-30 06:51:48,"clortalidona, valsartán",HIPREX DUO,12.5/160 comp.rec.x 30,COMPRIMIDOS RECUBIERTOS,12.5/160,,30,
2026-06-30 06:51:48,"clortalidona, valsartán",HIPREX DUO,25/160 comp.rec.x 30,COMPRIMIDOS RECUBIERTOS,25/160,,30,
2026-06-30 06:51:48,"clortalidona, valsartán",HIPREX DUO,25/320 comp.rec.x 30,COMPRIMIDOS RECUBIERTOS,25/320,,30,
2026-06-30 06:51:48,clotiapina,ETUMINA,comp.x 30,COMPRIMIDOS,,,30,
2026-06-30 06:51:48,clotrimazol,KLOMAZOLE,1% cr.x 20 g,CREMA,1,%,,
2026-06-30 06:51:48,clotrimazol,DERTRIM,1% cr.x 30 g,CREMA,1,%,,
2026-06-30 06:51:48,clotrimazol,IKOLAN,1% cr.x 50 g,CREMA,1,%,,
2026-06-30 06:51:48,clotrimazol,MICOMAZOL DEO,aer.x 110 g,AEROSOL,,,,
2026-06-30 06:51:48,clotrimazol,MICOSEP DEO,aer.x 110 g,AEROSOL,,,,
2026-06-30 06:51:48,clotrimazol,EMPECID GYNO 3 DIAS,caps.vag.x 3,CÁPSULAS VAGINALES,,,3,
2026-06-30 06:51:48,clotrimazol,EMPECID GYNO 6 DIAS,caps.vag.x 6,CÁPSULAS VAGINALES,,,6,
2026-06-30 06:51:48,clotrimazol,MICOMAZOL,cr.derm.x 30 g,CREMA,,,,derm
2026-06-30 06:51:48,clotrimazol,FUNGOCOP PREMIUM,cr.x 20 g,CREMA,,,,
2026-06-30 06:51:48,clotrimazol,MEDIFUNGOL,cr.x 20 g,CREMA,,,,
2026-06-30 06:51:48,clotrimazol,MYCANDEN,cr.x 20 g,CREMA,,,,
2026-06-30 06:51:48,clotrimazol,MICOCLIN,cr.x 20 g,CREMA,,,,
2026-06-30 06:51:48,clotrimazol,CLOTRIMAZOL GEZZI,cr.x 30 g,CREMA,,,,
2026-06-30 06:51:48,clotrimazol,LOMECAN CREMA VAGINAL,cr.x 35 g,CREMA,,,,
2026-06-30 06:51:48,clotrimazol,EVACARE CREMA VAGINAL,crema x 35 g.,CREMA,,,,
2026-06-30 06:51:48,clotrimazol,EVACARE OVULO,ov.x 1,ÓVULOS,,,1,
2026-06-30 06:51:48,clotrimazol,LOMECAN OVULOS,ov.x 1,ÓVULOS,,,1,
2026-06-30 06:51:48,clotrimazol,LOMECAN OVULOS,ov.x 3,ÓVULOS,,,3,
2026-06-30 06:51:48,clotrimazol,MICOSEP,pasta dérm.x 30 g,PASTA DÉRMICA,,,,
2026-06-30 06:51:48,clotrimazol,MICOMAZOL,pasta x 30 g,PASTA,,,,
2026-06-30 06:51:48,clotrimazol,MICOSEP,polvo x 30 g,POLVO,,,,
2026-06-30 06:51:48,clotrimazol,MYCANDEN,pvo.dérmico x 30 g,POLVO,,,,dérmico
2026-06-30 06:51:48,clotrimazol,MICOMAZOL,pvo.x 50 g,POLVO,,,,
2026-06-30 06:51:48,clotrimazol,MICOCLIN,spray x 60 ml,SPRAY,,,,
2026-06-30 06:51:48,clotrimazol,MYCANDEN,spray x 60 ml,SPRAY,,,,
2026-06-30 06:51:48,clotrimazol,EMPECID,spray x 60 ml,SPRAY,,,,
2026-06-30 06:51:48,clotrimazol,MICOCLIN,talquera x 30 g,TALQUERA,,,,
2026-06-30 06:51:48,"clotrimazol, betametasona",MICOMAZOL B,cr.derm.x 30 g,CREMA,,,,derm
2026-06-30 06:51:48,"clotrimazol, betametasona",MICOSEP B,cr.dérm.x 30 g,CREMA DÉRMICA,,,,
2026-06-30 06:51:48,"clotrimazol, betametasona",LOTRICOMB,cr.x 30 g,CREMA,,,,
2026-06-30 06:51:48,clozapina,CLOZAPINA ROSPAW,100 mg comp.x 100,COMPRIMIDOS,100,MG,100,
2026-06-30 06:51:48,clozapina,CLOZAPINA FABRA,100 mg comp.x 20,COMPRIMIDOS,100,MG,20,
2026-06-30 06:51:48,clozapina,CLOZAPINA ROSPAW,100 mg comp.x 30,COMPRIMIDOS,100,MG,30,
2026-06-30 06:51:48,clozapina,LAPENAX,100 mg comp.x 30,COMPRIMIDOS,100,MG,30,
2026-06-30 06:51:48,clozapina,CLOZAPINA ROSPAW,100 mg comp.x 90,COMPRIMIDOS,100,MG,90,
2026-06-30 06:51:48,clozapina,CLOZAPINA FABRA,100 mg comp.x 90,COMPRIMIDOS,100,MG,90,
2026-06-30 06:51:48,clozapina,LAPENAX,100 mg comp.x 90,COMPRIMIDOS,100,MG,90,
2026-06-30 06:51:48,clozapina,LAPENAX,25 mg comp.x 100,COMPRIMIDOS,25,MG,100,
2026-06-30 06:51:48,clozapina,CLOZAPINA FABRA,25 mg comp.x 20,COMPRIMIDOS,25,MG,20,
2026-06-30 06:51:48,clozapina,CLOZAPINA FABRA,25 mg comp.x 90,COMPRIMIDOS,25,MG,90,
2026-06-30 06:51:48,coaltar,SUTRICO TAR,shamp.acond.x 100 ml,CHAMPÚ,,,,acond
2026-06-30 06:51:48,coaltar,TARGEL,shamp.x 155 ml,CHAMPÚ,,,,
2026-06-30 06:51:48,"coaltar, asoc.",MENCOGRIN A.P.,shamp.x 120 ml,CHAMPÚ,,,,
2026-06-30 06:51:48,"coaltar, asoc.",SORSIS,shamp.x 120 ml,CHAMPÚ,,,,
2026-06-30 06:51:48,"coaltar, asoc.",SORSIS,shamp.x 200 ml,CHAMPÚ,,,,
2026-06-30 06:51:48,"coaltar, salicílico,ác.",OILSOR,Champu x 100 ml,CHAMPÚ,,,,
2026-06-30 06:51:48,"coaltar, urea, alantoína",CREMSOR N,cr.x 50 g,CREMA,,,,
2026-06-30 06:51:48,cobimetinib,COTELLIC TABLETS 20 MG,20 mg comp.x 63,COMPRIMIDOS,20,MG,63,
2026-06-30 06:51:48,"codeína, asoc.",CODELASA,liq.x 100 ml,LÍQUIDO,,,,
2026-06-30 06:51:48,"codeína, paracetamol",DOLOFRIX,30 mg comp.x 30,COMPRIMIDOS,30,MG,30,
2026-06-30 06:51:48,"codeína, paracetamol",DOLOFRIX FORTE,60 mg comp.x 30,COMPRIMIDOS,60,MG,30,
2026-06-30 06:51:48,"codeína, paracetamol",G.N.O. CP,comp.x 50,COMPRIMIDOS,,,50,
2026-06-30 06:51:48,"coenzima q10, asoc.",MARATHON ANTIOXIDANTE,caps.blandas x 30,CÁPSULAS BLANDAS,,,30,
2026-06-30 06:51:48,"colagenasa, cloranfenicol, asoc.",IRUXOL,ung.x 15 g,UNGÜENTO,,,,
2026-06-30 06:51:48,"colagenasa, cloranfenicol, aso iruxol",UNG.X,30 g,,30,G,,
2026-06-30 06:51:48,"colagenasa, cloranfenicol, aso iruxol",UNG.X,50 g,,50,G,,
2026-06-30 06:51:48,colchicina,COLCHICINA HOUDE,comp.x 20,COMPRIMIDOS,,,20,
2026-06-30 06:51:48,colchicina,COLCHICINA HOUDE,comp.x 60,COMPRIMIDOS,,,60,
2026-06-30 06:51:48,colestiramina,NIVELIPOL RESINA,pvo.p/susp.oral sob.x 30,POLVO PARA SUSPENSIÓN,,,30,oral sob
2026-06-30 06:51:48,"colina,salicilato, asoc.",DERCOLINA INFANTIL,jalea x 20 g,JALEA,,,,
2026-06-30 06:51:48,"colina,salicilato, asoc.",DERCOLINA,jalea x 20 g,JALEA,,,,
2026-06-30 06:51:48,"colina,salicilato, asoc.",DERCOLINA A,jalea x 20 g,JALEA,,,,
2026-06-30 06:51:48,colindifosfato de citidina,COMPLEGEL NOVO,250 mg comp.x 30,COMPRIMIDOS,250,MG,30,
2026-06-30 06:51:48,colindifosfato de citidina,COMPLEGEL NOVO,500 mg a.x 9 x 2 ml,AMPOLLA,500,MG,9,
2026-06-30 06:51:48,"colistimetato,sodico",TOLISCRIN DPI,cáps x 60 + disp.inh.,CÁPSULAS,,,60,disp.inh
2026-06-30 06:51:48,"colistimetato,sodico",ALVEOXINA 2M,f.pvo.est.x 30+f.a.x 30,POLVO,,,30,est.+f.a.x 30
2026-06-30 06:51:48,colistina metansulfonato,COLISTYN,100 mg f.a.iny.x 1,FRASCO AMPOLLA,100,MG,1,iny
2026-06-30 06:51:48,colistina metansulfonato,NOLISIM,100 mg/2ml IM/IV f.a.x1,INYECTABLE INTRAVENOSO,100mg/2ml,MG/ML,1,f.a
2026-06-30 06:51:48,colistina metansulfonato,ESPIROTECH INYECTABLE,f.a.x 1+disolv.x1,FRASCO AMPOLLA,,,1,disolv.x1
2026-06-30 06:51:48,colistina metansulfonato,ESPIROTECH INHALATORIO,f.a.x 30+disolv.x30,FRASCO AMPOLLA,,,30,disolv.x30
2026-06-30 06:51:48,colistina metansulfonato,ALFICETIN,iny.a.x 1,INYECTABLE AMPOLLA,,,1,
2026-06-30 06:51:48,colistina metansulfonato,COLISTINA RICHET,iny.f.a.x 2 ml + solv.,INYECTABLE FRASCO AMPOLLA,,,,
2026-06-30 06:51:48,"condroitín,sulfato",LUBRICTIN,sol.oft.x 10 ml,SOLUCIÓN OFTÁLMICA,,,,
2026-06-30 06:51:48,"condroitín,sulfato, asoc.",OPTILAC,colirio x 10 ml,COLIRIO,,,,
2026-06-30 06:51:48,"condroitín,sulfato, glucosamin",MECANYL DUO,caps.x 30,CÁPSULAS,,,30,
2026-06-30 06:51:48,"condroitín,sulfato, glucosamin",ASOTREX,caps.x 30,CÁPSULAS,,,30,
2026-06-30 06:51:48,"condroitín,sulfato, glucosamin",MECANYL DUO,caps.x 60,CÁPSULAS,,,60,
2026-06-30 06:51:48,"condroitín,sulfato, glucosamin",ASOTREX,caps.x 60,CÁPSULAS,,,60,
2026-06-30 06:51:48,"condroitín,sulfato, glucosamin",GLUCO ARRUMALON DUO,cáps.x 60,CÁPSULAS,,,60,
2026-06-30 06:51:48,"condroitín,sulfato, glucosamin",BALIARTRIN DUO,comp.rec.x 30,COMPRIMIDOS RECUBIERTOS,,,30,
2026-06-30 06:51:48,"condroitín,sulfato, glucosamin",BALIARTRIN DUO,comp.rec.x 60,COMPRIMIDOS RECUBIERTOS,,,60,
2026-06-30 06:51:48,"condroitín,sulfato, glucosamin",GLUCOTRIN FORTE LIQUIDO,env.x 300 ml,ENVASE,,,,
2026-06-30 06:51:48,"condroitín,sulfato, glucosamin",MECANYL K DUO,gran.sob.x 30,GRÁNULOS SOBRES,,,30,
2026-06-30 06:51:48,"condroitín,sulfato, glucosamin",MECANYL DUO,gran.sob.x 30,GRÁNULOS SOBRES,,,30,
2026-06-30 06:51:48,"condroitín,sulfato, glucosamin",GLUCO ARRUMALON DUO,sob.x 30,SOBRES,,,30,
2026-06-30 06:51:48,"condroitín,sulfato, glucosamin",ASOTREX,sob.x 30,SOBRES,,,30,
2026-06-30 06:51:48,"condroitín,sulfato, glucosamin",BALIARTRIN DUO,sob.x 30,SOBRES,,,30,
2026-06-30 06:51:48,"condroitín,sulfato, glucosamin",FINDOL PLUS,sob.x 30,SOBRES,,,30,
2026-06-30 06:51:48,"condroitín,sulfato, glucosamin",GLUCOTRIN FORTE,sobres x 30,SOBRES,,,30,
2026-06-30 06:51:48,congorosa,NATUACID,naranja pouch x 6 x 5 g.,POUCH,,,6,
2026-06-30 06:51:48,congorosa,NATUACID,naranja pouch x24 x 5 g.,POUCH,,,24,
2026-06-30 06:51:48,congorosa,NATUACID,sin sab pouch x 6 x 5 g.,POUCH,,,6,
2026-06-30 06:51:48,congorosa,NATUACID,sin sab pouch x24 x 5 g.,POUCH,,,24,
2026-06-30 06:51:48,congorosa,NATUACID,te c/miel pouch x24x5 g.,POUCH,,,24.,
2026-06-30 06:51:48,congorosa,NATUACID,te c/miel pouch x6 x5 g.,POUCH,,,6,
2026-06-30 06:51:48,corifolitropina alfa,ELONVA,100 mcg jga.prell.x 1,JERINGA PRELLENADA,100,MCG,1,
2026-06-30 06:51:48,corifolitropina alfa,ELONVA,150 mcg jga.prell.x 1,JERINGA PRELLENADA,150,MCG,1,
2026-06-30 06:51:48,crisaborol,CRIBOROL,ung. x 30 g,UNGÜENTO,,,,
2026-06-30 06:51:48,crisaborol,STAQUIS,ung. x 30 g,UNGÜENTO,,,,
2026-06-30 06:51:48,crizotinib,XALKORI 200,fco.x 60 caps,FRASCO,,,60,caps
2026-06-30 06:51:48,crizotinib,XALKORI 250,fco.x 60 caps,FRASCO,,,60,caps
2026-06-30 06:51:48,"cromoglicato disódico, asoc.",HYALCROM,sol.oft.x 5 ml,SOLUCIÓN OFTÁLMICA,,,,
2026-06-30 06:51:48,cumarina,ESBERIVEN EMULSION,env.x 70 g,ENVASE,,,,
2026-06-30 06:51:48,"cumarina, troxerrutina",ESBERIVEN DEPOT,grag.x 100,GRAGEAS,,,100,
2026-06-30 06:51:48,"cumarina, troxerrutina",ESBERIVEN DEPOT,grag.x 20,GRAGEAS,,,20,
2026-06-30 06:51:48,"cumarina, troxerrutina",ESBERIVEN DEPOT,grag.x 50,GRAGEAS,,,50,
2026-06-30 06:51:48,"cynara scolymus, asoc.",BAGOHEPAT RAPIDA ACCION,cáps.bl.x 20,CÁPSULAS BLANDAS,,,20,
2026-06-30 06:51:48,"cynara scolymus, asoc.",BAGOHEPAT,comp.rec.x 20,COMPRIMIDOS RECUBIERTOS,,,20,
2026-06-30 06:51:48,"cynara scolymus, asoc.",BAGOHEPAT,comp.rec.x 40,COMPRIMIDOS RECUBIERTOS,,,40,
2026-06-30 06:51:48,"cynara scolymus, asoc.",HEPACHOFA HEPAT,comp.x 20,COMPRIMIDOS,,,20,
2026-06-30 06:51:48,"cynara scolymus, asoc.",BAGOHEPAT,sol. gotas x 45 ml,SOLUCIÓN,,,,gotas
2026-06-30 06:51:48,"cynara, boldo, asoc.",HEPATALGINA,comp.rec.x 10,COMPRIMIDOS RECUBIERTOS,,,10,
2026-06-30 06:51:48,"cynara, boldo, asoc.",HEPATALGINA,comp.rec.x 20,COMPRIMIDOS RECUBIERTOS,,,20,
2026-06-30 06:51:48,"cynara, boldo, asoc.",HEPATALGINA,comp.rec.x 40,COMPRIMIDOS RECUBIERTOS,,,40,
2026-06-30 06:51:48,"cynara, boldo, asoc.",HEPATALGINA,gts.x 120 ml,GOTAS,,,,
2026-06-30 06:51:48,"cynara, boldo, asoc.",HEPATALGINA,gts.x 45 ml,GOTAS,,,,
2026-06-30 06:51:48,"cynara, boldo, asoc.",PALATROBIL GOTAS,sol.x 120 ml,SOLUCIÓN,,,,
